IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
216.104.218.49,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 16:55:40 GMT
Server: Omniture DC/2.0.0
xserver: www128
Content-Length: 0
Content-Type: text/html

",2016-10-17T16:55:55.666522,,United States,San Jose,,Adobe Systems
63.140.54.71,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 16:53:37 GMT
Server: Omniture DC/2.0.0
xserver: www544
Content-Length: 0
Content-Type: text/html

",2016-10-17T16:53:42.991122,robinson.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
66.117.27.114,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 16:44:28 GMT
Server: Omniture DC/2.0.0
xserver: www3
Content-Length: 0
Content-Type: text/html

",2016-10-17T16:44:29.344477,,United States,Lehi,,Adobe Systems
63.140.32.16,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 15:14:29 GMT
Server: Omniture DC/2.0.0
xserver: www937
Content-Length: 0
Content-Type: text/html

",2016-10-17T15:14:38.984721,alexandani.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.45.131,80,"HTTP/1.1 404 Not Found
Expires: Tue, 18 Oct 2016 01:14:36 GMT
Content-Type: text/html
Content-Length: 104
Date: Mon, 17 Oct 2016 15:14:36 GMT
Server: Unknown

",2016-10-17T15:14:38.914597,,United States,Lehi,,Adobe Systems
216.104.218.43,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 15:12:08 GMT
Server: Omniture DC/2.0.0
xserver: www97
Content-Length: 0
Content-Type: text/html

",2016-10-17T15:12:18.843170,,United States,San Jose,,Adobe Systems
66.235.132.151,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 15:08:40 GMT
Server: Omniture AWS/2.0.0 (Unix) mod_ssl/2.0.0 
Content-Length: 12
Content-Type: text/html

",2016-10-17T15:08:45.263539,flex-api1.omniture.com,United States,Lehi,,Adobe Systems
63.140.49.125,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 15:06:43 GMT
Server: Omniture DC/2.0.0
xserver: www23
Content-Length: 0
Content-Type: text/html

",2016-10-17T15:06:56.380247,icorner.ch.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.250.177,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 15:06:25 GMT
Server: Omniture DC/2.0.0
xserver: www66
Content-Length: 0
Content-Type: text/html

",2016-10-17T15:06:33.479716,avis.com.pt.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.235.151,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T14:05:49.961303,,United States,Lehi,,Adobe Systems
63.140.47.77,443,,2016-10-17T14:03:09.512474,,United States,Lehi,,Adobe Systems
192.243.225.137,443,"HTTP/1.1 404 Not Found
Date: Mon, 17 Oct 2016 14:02:44 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""7484ba0-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-17T14:02:51.326232,r137.rt.vusevapor.com,United States,Lehi,,Adobe Systems
192.243.225.91,443,"HTTP/1.1 404 Not Found
Date: Mon, 17 Oct 2016 13:54:00 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""3c80c73-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-17T13:54:06.657808,r91.emails.globeandmail.com,United States,Lehi,,Adobe Systems
192.243.235.241,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T13:51:50.637422,,United States,Lehi,,Adobe Systems
63.140.41.69,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:48:45 GMT
Server: Omniture DC/2.0.0
xserver: www105
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:48:54.467079,penny-reisen.de.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.238.22,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T13:46:34.478196,,United States,Lehi,,Adobe Systems
66.235.141.27,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:44:55 GMT
Server: Omniture DC/2.0.0
xserver: www736
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:45:02.211269,,United States,Lehi,,Adobe Systems
63.140.47.71,443,"HTTP/1.1 302 Found
Date: Mon, 17 Oct 2016 13:44:34 GMT
Server: Apache
Location: http://63.140.47.71/libs/granite/core/content/login.html?resource=%2F&$$login$$=%24%24login%24%24&j_reason=unknown&j_reason_code=unknown
X-Powered-By: Jetty(9.2.9.v20150224)
Content-Length: 0
Content-Type: httpd/unix-directory

",2016-10-17T13:44:51.454164,,United States,Lehi,,Adobe Systems
185.34.188.166,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:44:16 GMT
Server: Omniture DC/2.0.0
xserver: www26
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:44:26.096068,nissan.kz.ssl.d1.sc.omtrdc.net,Netherlands,,,Adobe Systems
192.243.250.37,443,"HTTP/1.1 403 Forbidden
Date: Mon, 17 Oct 2016 13:35:50 GMT
Server: Apache
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1

",2016-10-17T13:35:57.281775,,United States,Lehi,,Adobe Systems
63.140.43.130,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:33:57 GMT
Server: Omniture DC/2.0.0
xserver: www90
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:34:09.937194,nomura.co.jp.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.236.220,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T13:33:32.706412,,United States,Lehi,,Adobe Systems
216.104.218.53,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:32:34 GMT
Server: Omniture DC/2.0.0
xserver: www51
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:32:49.743720,,United States,San Jose,,Adobe Systems
63.140.32.79,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:32:37 GMT
Server: Omniture DC/2.0.0
xserver: www69
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:32:46.550912,ally.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.37.118,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:30:22 GMT
Server: Omniture DC/2.0.0
xserver: www937
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:30:30.995760,govalytics.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
63.140.46.77,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:29:54 GMT
Server: Omniture DC/2.0.0
xserver: www67
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:29:57.057669,,United States,Lehi,,Adobe Systems
66.117.22.122,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:28:44 GMT
Server: Omniture DC/2.0.0
xserver: www459
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:28:51.413447,thermofisher.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
63.140.54.208,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:27:06 GMT
Server: Omniture DC/2.0.0
xserver: www875
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:27:19.486529,yorkdispatch.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.141.22,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:23:11 GMT
Server: Omniture DC/2.0.0
xserver: www363
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:23:20.300336,,United States,Lehi,,Adobe Systems
192.243.224.56,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T13:22:09.138655,OR1DPU2056.insight.omniture.com,United States,Lehi,,Adobe Systems
63.140.48.16,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:19:14 GMT
Server: Omniture DC/2.0.0
xserver: www34
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:19:27.723587,walmart.ca.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.144.94,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:16:34 GMT
Server: Omniture DC/2.0.0
xserver: www71
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:16:43.996237,sephora.it.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.33.64,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:16:22 GMT
Server: Omniture DC/2.0.0
xserver: www53
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:16:31.350263,ctshirts.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.154.89,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T13:12:27.582996,da2dpu189.insight.omniture.com,United States,Lehi,,Adobe Systems
63.140.37.68,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:09:16 GMT
Server: Omniture DC/2.0.0
xserver: www878
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:09:23.859399,burton-menswear.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.6,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:08:30 GMT
Server: Omniture DC/2.0.0
xserver: www1070
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:08:37.172133,expedia.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.36.65,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:07:29 GMT
Server: Omniture DC/2.0.0
xserver: www701
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:07:39.154723,details.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.25.198,80,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:07:13 GMT
Server: Omniture DC/2.0.0
xserver: www15
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:07:15.158641,,United States,Lehi,,Adobe Systems
66.235.139.229,80,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 13:01:07 GMT
Server: Omniture DC/2.0.0
xserver: www372
Content-Length: 0
Content-Type: text/html

",2016-10-17T13:01:08.911116,,United States,Lehi,,Adobe Systems
216.104.218.108,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:56:34 GMT
Server: Omniture DC/2.0.0
xserver: www146
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:56:38.492009,,United States,San Jose,,Adobe Systems
63.140.59.71,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:55:35 GMT
Server: Omniture DC/2.0.0
xserver: www1061
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:55:45.021470,marriott.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.32.217,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:54:49 GMT
Server: Omniture DC/2.0.0
xserver: www364
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:54:57.175180,myob.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.140.93,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:51:57 GMT
Server: Omniture DC/2.0.0
xserver: www694
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:52:03.410128,nbastore.eu.102.122.2o7.net,United States,Lehi,,Adobe Systems
66.235.140.122,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:51:39 GMT
Server: Omniture DC/2.0.0
xserver: www902
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:51:46.103927,dice.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
185.34.189.179,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:49:51 GMT
Server: Omniture DC/2.0.0
xserver: www34
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:50:01.538814,delti.com.ssl.sc.omtrdc.net,Netherlands,,,Adobe Systems
192.243.238.137,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T12:48:27.370824,,United States,Lehi,,Adobe Systems
192.243.254.145,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T12:47:53.260722,,United States,Lehi,,Adobe Systems
66.117.27.60,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:47:17 GMT
Server: Omniture DC/2.0.0
xserver: www10
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:47:19.912876,,United States,Lehi,,Adobe Systems
63.140.37.132,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:44:27 GMT
Server: Omniture DC/2.0.0
xserver: www701
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:44:33.082678,ellos.no.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.27.11,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:39:19 GMT
Server: Omniture DC/2.0.0
xserver: www12
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:39:34.826543,asteronlife.com.au.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.38.144,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:39:27 GMT
Server: Omniture DC/2.0.0
xserver: www493
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:39:33.635669,nautilus.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
63.140.58.189,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:33:29 GMT
Server: Omniture DC/2.0.0
xserver: www369
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:33:36.807090,carphonewarehouse.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.22.80,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:28:26 GMT
Server: Omniture DC/2.0.0
xserver: www337
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:28:34.135521,universityofphoenixdegrees.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.235.140.100,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:27:47 GMT
Server: Omniture DC/2.0.0
xserver: www705
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:27:52.810764,store.leicestertigers.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
66.235.128.160,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:26:51 GMT
Server: Omniture DC/2.0.0
xserver: www79
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:26:57.925250,chip.de.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.59.76,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:26:38 GMT
Server: Omniture DC/2.0.0
xserver: www394
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:26:43.376337,mynorthshorenow.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.25.65,80,"HTTP/1.1 404 Not Found
Content-Type: text/plain
Date: Mon, 17 Oct 2016 12:25:39 GMT
Connection: Keep-Alive
Content-Length: 71

",2016-10-17T12:25:42.817354,,United States,Lehi,,Adobe Systems
63.140.51.163,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:22:12 GMT
Server: Omniture DC/2.0.0
xserver: www24
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:22:25.260366,myfoxzone.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.30.104,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:22:11 GMT
Server: Omniture DC/2.0.0
xserver: www27
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:22:24.397806,postcrescent.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.38.8,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:20:58 GMT
Server: Omniture DC/2.0.0
xserver: www902
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:21:07.775938,autoscout24.lu.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.158.241,443,"HTTP/1.1 403 Forbidden
Content-Type: text/html
Server: Microsoft-IIS/7.5
X-Powered-By: ASP.NET
Set-Cookie: v1st=F35CA8887C20F8E; path=/; expires=Wed, 19 Feb 2020 14:28:00 GMT; domain=66.235.158.241
Date: Mon, 17 Oct 2016 12:20:47 GMT
Content-Length: 1233

",2016-10-17T12:20:58.549846,,United States,Lehi,,Adobe Systems
216.104.218.188,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:17:33 GMT
Server: Omniture DC/2.0.0
xserver: www184
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:17:45.628150,,United States,San Jose,,Adobe Systems
66.235.142.45,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:11:41 GMT
Server: Apache
P3P: policyref=""/w3c/p3p.xml"", CP=""NOI DSP LAW NID PSA ADM OUR IND NAV STA COM""
Set-Cookie: sc_locale=en_US; expires=Mon, 28-Nov-2016 04:11:41 GMT; path=/; domain=.omniture.com; httponly
Set-Cookie: sc_locale_numbers=en_US; expires=Mon, 28-Nov-2016 04:11:41 GMT; path=/; domain=.omniture.com; httponly
Set-Cookie: sc_locale=en_US; expires=Mon, 28-Nov-2016 04:11:41 GMT; path=/; domain=.omniture.com; httponly
Set-Cookie: sc_locale_numbers=en_US; expires=Mon, 28-Nov-2016 04:11:41 GMT; path=/; domain=.omniture.com; httponly
Vary: Accept-Encoding,User-Agent
xserver: www801
Transfer-Encoding: chunked
Content-Type: text/html

",2016-10-17T12:11:49.234828,beta2-a.omniture.com,United States,Lehi,,Adobe Systems
63.140.40.173,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:08:19 GMT
Server: Omniture DC/2.0.0
xserver: www112
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:08:32.212978,taxslayer.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.149.39,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:05:54 GMT
Server: Omniture DC/2.0.0
xserver: www163
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:06:06.718335,thestarpress.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.147.181,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 12:05:41 GMT
Server: Omniture DC/2.0.0
xserver: www129
Content-Length: 0
Content-Type: text/html

",2016-10-17T12:05:51.051349,collegeboard.org.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.36,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:57:42 GMT
Server: Omniture DC/2.0.0
xserver: www377
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:57:49.405167,scrubbingbubbles.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
63.140.50.100,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:56:02 GMT
Server: Omniture DC/2.0.0
xserver: www36
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:56:13.188118,traderonline.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.146.173,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:55:52 GMT
Server: Omniture DC/2.0.0
xserver: www162
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:56:00.073928,vodafone.ro.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.232.74,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:46:03 GMT
Server: Omniture DC/2.0.0
xserver: www18
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:46:11.617302,,United States,Lehi,,Adobe Systems
66.235.144.162,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:33:30 GMT
Server: Omniture DC/2.0.0
xserver: www170
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:33:37.283580,eflora.co.jp.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.238.28,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T11:33:16.814443,,United States,Lehi,,Adobe Systems
63.140.51.16,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:31:04 GMT
Server: Omniture DC/2.0.0
xserver: www37
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:31:16.824347,nerium.kr.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.34.195,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:30:54 GMT
Server: Omniture DC/2.0.0
xserver: www838
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:31:02.816451,kmart.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.156.163,443,"HTTP/1.0 500 Internal Server Error
Date: Mon, 17 Oct 2016 11:28:13 GMT
Server: Apache/2.4.2
Vary: User-Agent
xserver: www5
Content-Length: 0
Connection: Keep-Alive
Content-Type: text/html

",2016-10-17T11:28:24.402302,excelclient.lon5,United States,Lehi,,Adobe Systems
66.235.156.157,443,,2016-10-17T11:27:56.138501,,United States,Lehi,,Adobe Systems
63.140.60.15,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:26:46 GMT
Server: Omniture DC/2.0.0
xserver: www342
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:26:52.558959,marinecorpstimes.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.235.136.155,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:26:11 GMT
Server: Omniture DC/2.0.0
xserver: www459
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:26:23.831363,marshfieldnewsherald.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.128.253,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:25:38 GMT
Server: Omniture DC/2.0.0
xserver: www146
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:25:39.212368,,United States,Lehi,,Adobe Systems
192.243.236.142,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T11:20:42.772701,,United States,Lehi,,Adobe Systems
63.140.54.136,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:19:26 GMT
Server: Omniture DC/2.0.0
xserver: www826
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:19:34.459059,nhk.or.jp.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.173,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:18:13 GMT
Server: Omniture DC/2.0.0
xserver: www387
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:18:21.600383,stargazette.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.60.138,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:17:47 GMT
Server: Omniture DC/2.0.0
xserver: www1030
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:17:55.739073,ellos.fi.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.22,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:11:36 GMT
Server: Omniture DC/2.0.0
xserver: www372
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:11:42.167418,darty.com.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.43.171,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:09:23 GMT
Server: Omniture DC/2.0.0
xserver: www95
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:09:28.843864,global.tommy.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.57.1,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:06:49 GMT
Server: Omniture DC/2.0.0
xserver: www344
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:06:57.183562,cancermetrics.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
63.140.43.48,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:02:49 GMT
Server: Omniture DC/2.0.0
xserver: www121
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:03:01.273070,sky.de.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.50.189,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:02:17 GMT
Server: Omniture DC/2.0.0
xserver: www29
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:02:29.001973,avis.de.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
216.104.218.26,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:01:58 GMT
Server: Omniture DC/2.0.0
xserver: www82
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:02:08.508302,,United States,San Jose,,Adobe Systems
216.104.218.58,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:01:56 GMT
Server: Omniture DC/2.0.0
xserver: www183
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:02:06.548558,,United States,San Jose,,Adobe Systems
63.140.59.221,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:00:39 GMT
Server: Omniture DC/2.0.0
xserver: www452
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:00:46.704869,details.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.134.110,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 11:00:33 GMT
Server: Omniture DC/2.0.0
xserver: www2434
Content-Length: 0
Content-Type: text/html

",2016-10-17T11:00:39.354994,used-keitai.kakaku.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
63.140.62.201,443,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 10:56:59 GMT
Server: Omniture DC/2.0.0
xserver: www1019
Content-Length: 0
Content-Type: text/html

",2016-10-17T10:57:04.777676,nbnco.com.au.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.45.83,443,,2016-10-17T10:56:23.358368,,United States,Lehi,,Adobe Systems
192.243.224.94,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T10:53:47.182766,OR1DPU2094.insight.omniture.com,United States,Lehi,,Adobe Systems
192.243.235.137,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-17T10:52:57.033618,,United States,Lehi,,Adobe Systems
66.235.139.215,80,"HTTP/1.1 200 OK
Date: Mon, 17 Oct 2016 10:52:52 GMT
Server: Omniture DC/2.0.0
xserver: www182
Content-Length: 0
Content-Type: text/html

",2016-10-17T10:52:54.372048,,United States,Lehi,,Adobe Systems
